0.012738943099975586,5733,0
0.0256807804107666,5736,0
0.0363469123840332,5736,0
0.04986000061035156,5736,0
0.061250925064086914,5736,0
0.0737159252166748,5734,0
0.0868690013885498,5734,0
0.09845280647277832,5734,0
0.11005187034606934,5734,0
0.12278890609741211,5736,0
0.1346569061279297,5736,0
0.14782190322875977,5736,0
0.15935993194580078,5736,0
0.16999197006225586,5736,0
0.18159699440002441,5736,0
0.19461798667907715,5736,0
0.20673394203186035,5736,0
0.2186269760131836,5736,0
0.2317488193511963,5733,0
0.243818998336792,5733,0
0.2559077739715576,5733,0
0.2675309181213379,5733,0
0.2803339958190918,5734,0
0.2909219264984131,5734,0
0.30166196823120117,5734,0
0.3149709701538086,5734,0
0.3271939754486084,5731,0
0.3395538330078125,5731,0
0.35048699378967285,5731,0
0.36285996437072754,5731,0
0.37389683723449707,5734,0
0.3849329948425293,5734,0
0.39870285987854004,5734,0
0.40953779220581055,5734,0
0.42263197898864746,5736,0
0.4350697994232178,5736,0
0.4467477798461914,5736,0
0.4582958221435547,5736,0
0.4699428081512451,5731,0
0.4815359115600586,5731,0
0.4935898780822754,5731,0
0.5047328472137451,5731,0
0.5164878368377686,5731,0
0.5279819965362549,5733,0
0.5396139621734619,5733,0
0.551231861114502,5733,0
0.5627977848052979,5733,0
0.5744638442993164,5734,0
0.5854458808898926,5734,0
0.5976099967956543,5734,0
0.6092069149017334,5734,0
0.6198089122772217,5731,0
0.6336078643798828,5731,0
0.6459789276123047,5731,0
0.6570467948913574,5731,0
0.6687138080596924,5733,0
0.6818239688873291,5733,0
0.6944878101348877,5733,0
0.706840991973877,5733,0
0.7178328037261963,5733,0
0.7309739589691162,5734,0
0.744013786315918,5734,0
0.7563648223876953,5734,0
0.7678849697113037,5734,0
0.7809669971466064,5738,0
0.7940149307250977,5738,0
0.8066108226776123,5738,0
0.8184058666229248,5735,0
0.8298687934875488,5735,0
0.8421487808227539,5735,0
0.8530628681182861,5735,0
0.8646807670593262,5735,0
0.8762807846069336,5737,0
0.8879749774932861,5737,0
0.8995687961578369,5737,0
0.9117488861083984,5737,0
0.923590898513794,5744,0
0.9350547790527344,5744,0
0.9459338188171387,5744,0
0.9576148986816406,5744,0
0.969174861907959,5768,0
0.9808249473571777,5768,0
0.9924309253692627,5768,0
1.004093885421753,5768,0
1.0161669254302979,5768,0
1.02882981300354,5833,0
1.0414938926696777,5833,0
1.0528137683868408,5833,0
1.0652167797088623,5833,0
1.077772855758667,5991,0
1.088346004486084,5991,0
1.101289987564087,5991,0
1.114628791809082,5991,0
1.1254777908325195,6146,0
1.1360349655151367,6146,0
1.149378776550293,6146,0
1.1601009368896484,6146,0
1.1729629039764404,6290,0
1.1844749450683594,6290,0
1.1976048946380615,6290,0
1.2089059352874756,6290,0
1.2195379734039307,6431,0
1.2329318523406982,6431,0
1.2460768222808838,6431,0
1.2566978931427002,6431,0
1.2680299282073975,6431,0
1.2790098190307617,6523,0
1.2897977828979492,6523,0
1.3021388053894043,6523,0
1.3152439594268799,6523,0
1.3282418251037598,6605,0
1.3411879539489746,6605,0
1.3523569107055664,6605,0
1.3639609813690186,6605,0
1.3755137920379639,6695,0
1.3871548175811768,6695,0
1.3987219333648682,6695,0
1.4103307723999023,6695,0
1.4219939708709717,6795,0
1.434776782989502,6795,0
1.447943925857544,6795,0
1.4585049152374268,6795,0
1.4692938327789307,6974,0
1.4800999164581299,6974,0
1.4922068119049072,6974,0
1.5032320022583008,6974,0
1.514861822128296,6974,0
1.5278799533843994,7376,0
1.5406999588012695,7376,0
1.5521807670593262,7376,0
1.5632288455963135,7376,0
1.5742459297180176,7637,0
1.5858979225158691,7637,0
1.5990338325500488,7637,0
1.609712839126587,7637,0
1.620337963104248,7759,0
1.6342058181762695,7759,0
1.6455957889556885,7759,0
1.6569359302520752,7759,0
1.668306827545166,7837,0
1.6798999309539795,7837,0
1.6905229091644287,7837,0
1.7022478580474854,7837,0
1.7143568992614746,7837,0
1.7270147800445557,7902,0
1.7388148307800293,7902,0
1.7516539096832275,7902,0
1.7650408744812012,7902,0
1.7757339477539062,7968,0
1.7865958213806152,7968,0
1.8000209331512451,7968,0
1.8131558895111084,7968,0
1.8253588676452637,8068,0
1.8361289501190186,8068,0
1.8482120037078857,8068,0
1.8588387966156006,8068,0
1.8700189590454102,8204,0
1.8814418315887451,8204,0
1.8934619426727295,8204,0
1.9066088199615479,8204,0
1.9187898635864258,8320,0
1.9318809509277344,8320,0
1.9444777965545654,8320,0
1.9560658931732178,8320,0
1.9677398204803467,8515,0
1.9792559146881104,8515,0
1.9911608695983887,8515,0
2.0030739307403564,8515,0
2.014145851135254,8515,0
2.025566816329956,8813,0
2.0361759662628174,8813,0
2.048905849456787,8813,0
2.0605177879333496,8813,0
2.072567939758301,9007,0
2.083745002746582,9007,0
2.0953969955444336,9007,0
2.1069998741149902,9007,0
2.1186318397521973,9179,0
2.1293599605560303,9179,0
2.141901969909668,9179,0
2.1534478664398193,9179,0
2.165010929107666,9179,0
2.1766409873962402,9366,0
2.1883158683776855,9366,0
2.199936866760254,9366,0
2.212815999984741,9366,0
2.2241828441619873,9563,0
2.2360827922821045,9563,0
2.2489209175109863,9563,0
2.2619199752807617,9563,0
2.27423095703125,9865,0
2.2852959632873535,9865,0
2.298391819000244,9865,0
2.308985948562622,9865,0
2.320077896118164,10577,0
2.3329648971557617,10577,0
2.3459508419036865,10577,0
2.35791277885437,10577,0
2.36865496635437,11149,0
2.38193678855896,11149,0
2.393232822418213,11149,0
2.4038357734680176,11149,0
2.4156148433685303,11149,0
2.428621768951416,11437,0
2.4408328533172607,11437,0
2.452730894088745,11437,0
2.4639129638671875,11437,0
2.476928949356079,11618,0
2.4900128841400146,11618,0
2.5018248558044434,11618,0
2.513347864151001,11618,0
2.524937868118286,11720,0
2.5365498065948486,11720,0
2.5481338500976562,11720,0
2.559781789779663,11720,0
2.570546865463257,11820,0
2.582976818084717,11820,0
2.5945849418640137,11820,0
2.6072700023651123,11820,0
2.6194698810577393,11904,0
2.6326208114624023,11904,0
2.6431989669799805,11904,0
2.654000997543335,11904,0
2.6668457984924316,11904,0
2.6786088943481445,12021,0
2.691084861755371,12021,0
2.7020750045776367,12021,0
2.7151148319244385,12021,0
2.7257838249206543,12156,0
2.7364718914031982,12156,0
2.74980092048645,12156,0
2.7611918449401855,12156,0
2.77370285987854,12275,0
2.7854349613189697,12275,0
2.7977609634399414,12275,0
2.808532953262329,12275,0
2.819650888442993,12354,0
2.8304498195648193,12354,0
2.841160774230957,12354,0
2.8530478477478027,12354,0
2.86616587638855,12354,0
2.8791959285736084,12463,0
2.8907198905944824,12463,0
2.9023327827453613,12463,0
2.913062810897827,12463,0
2.9246129989624023,12597,0
2.9359519481658936,12597,0
2.9468259811401367,12597,0
2.9589569568634033,12597,0
2.969813823699951,12675,0
2.981294870376587,12675,0
2.992090940475464,12675,0
3.0035979747772217,12675,0
3.0149688720703125,12675,0
3.02548885345459,12779,0
3.036223888397217,12779,0
3.0473837852478027,12779,0
3.0593929290771484,12779,0
3.0706679821014404,12889,0
3.0822207927703857,12889,0
3.09383487701416,12889,0
3.105461835861206,12889,0
3.117051839828491,12986,0
3.128668785095215,12986,0
3.140392780303955,12986,0
3.15191388130188,12986,0
3.163498878479004,12986,0
3.175287961959839,13100,0
3.1867918968200684,13100,0
3.198319911956787,13100,0
3.2099289894104004,13100,0
3.221529960632324,13235,0
3.2332098484039307,13235,0
3.244757890701294,13235,0
3.2565319538116455,13235,0
3.2681238651275635,13370,0
3.279587984085083,13370,0
3.2912938594818115,13370,0
3.3028459548950195,13370,0
3.3167099952697754,13503,0
3.3294458389282227,13503,0
3.3424429893493652,13503,0
3.3537240028381348,13503,0
3.3671138286590576,13543,0
3.3797948360443115,13543,0
3.3913638591766357,13543,0
3.4024558067321777,13543,0
3.413334846496582,13543,0
3.42494797706604,13576,0
3.4358179569244385,13576,0
3.4487438201904297,13576,0
3.4594109058380127,13576,0
3.4701688289642334,13583,0
3.483325958251953,13583,0
3.4963538646698,13583,0
3.5077919960021973,13583,0
3.5186867713928223,13583,0
3.530714988708496,13583,0
3.542632818222046,13583,0
3.5532939434051514,13583,0
3.567016839981079,13592,0
3.5795209407806396,13592,0
3.5911879539489746,13592,0
3.60469388961792,13592,0
3.6162798404693604,13691,0
3.6278908252716064,13691,0
3.6395339965820312,13691,0
3.652578830718994,13691,0
3.663188934326172,13691,0
3.675412893295288,13725,0
3.6863138675689697,13725,0
3.6974189281463623,13725,0
3.709167003631592,13725,0
3.7207789421081543,13738,0
3.7323827743530273,13738,0
3.7431628704071045,13738,0
3.7556939125061035,13738,0
3.7672739028930664,13790,0
3.7788779735565186,13790,0
3.7918999195098877,13790,0
3.8027639389038086,13790,0
3.81597900390625,13790,0
3.8265058994293213,13837,0
3.8372747898101807,13837,0
3.848503828048706,13837,0
3.8601949214935303,13837,0
3.871708869934082,13871,0
3.883366823196411,13871,0
3.8956968784332275,13871,0
3.9084129333496094,13871,0
3.919841766357422,13913,0
3.933149814605713,13913,0
3.945819854736328,13913,0
3.957932949066162,13913,0
3.969291925430298,13931,0
3.982365846633911,13931,0
3.9930579662323,13931,0
