0.011188983917236328,1,17960,15510
0.02508091926574707,1,17960,15510
0.03706479072570801,1,22450,15510
0.05063581466674805,1,22450,15510
0.06334686279296875,1,22450,15510
0.07521486282348633,1,22450,15510
0.08654594421386719,1,22450,15510
0.09815502166748047,1,22455,15509
0.10988283157348633,1,22455,15509
0.12139487266540527,1,22455,15509
0.13347291946411133,1,22455,15509
0.14493489265441895,1,22445,15511
0.1564769744873047,1,22445,15511
0.16820001602172852,1,22445,15511
0.1794908046722412,1,22445,15511
0.1910569667816162,1,22455,15509
0.20267081260681152,1,22455,15509
0.21408486366271973,1,22455,15509
0.22601985931396484,1,22455,15509
0.23749089241027832,1,22455,15509
0.25071096420288086,1,22455,15509
0.26241087913513184,1,22455,15509
0.275223970413208,1,22455,15509
0.28847384452819824,1,22455,15509
0.30003786087036133,1,22455,15509
0.3113729953765869,1,22455,15509
0.3247518539428711,1,22455,15509
0.33799099922180176,1,22450,15510
0.3513059616088867,1,22450,15510
0.3652219772338867,1,22450,15510
0.37749481201171875,1,22450,15510
0.38872194290161133,1,22445,15511
0.4000849723815918,1,22445,15511
0.4118509292602539,1,22445,15511
0.42325592041015625,1,22445,15511
0.43485593795776367,1,22445,15511
0.4460937976837158,1,22450,15510
0.4580860137939453,1,22450,15510
0.4699277877807617,1,22450,15510
0.48133087158203125,1,22450,15510
0.49291086196899414,1,22445,15511
0.50478196144104,1,22445,15511
0.516150951385498,1,22445,15511
0.527911901473999,1,22445,15511
0.5393688678741455,1,22450,15510
0.5509889125823975,1,22450,15510
0.5621738433837891,1,22450,15510
0.5742268562316895,1,22450,15510
0.5858278274536133,1,22450,15510
0.5974388122558594,1,22445,15511
0.6096789836883545,1,22445,15511
0.6206438541412354,1,22445,15511
0.6322929859161377,1,22445,15511
0.6448869705200195,1,22460,15508
0.6583249568939209,1,22460,15508
0.67156982421875,1,22460,15508
0.6843788623809814,1,22460,15508
0.696293830871582,1,22450,15510
0.7093808650970459,1,22450,15510
0.7212908267974854,1,22450,15510
0.7340679168701172,1,22450,15510
0.7456538677215576,1,22460,15508
0.7592740058898926,1,22460,15508
0.7727389335632324,1,22460,15508
0.7848808765411377,1,22460,15508
0.7965428829193115,1,22450,15510
0.8102610111236572,1,22450,15510
0.8217189311981201,1,22450,15510
0.8339948654174805,1,22450,15510
0.8454148769378662,1,22455,15509
0.8591189384460449,1,22455,15509
0.8711597919464111,1,22455,15509
0.8838398456573486,1,22455,15509
0.8957679271697998,1,22420,15516
0.9098148345947266,1,22420,15516
0.9225108623504639,1,22420,15516
0.934654951095581,1,22420,15516
0.9460189342498779,1,22360,15528
0.9573550224304199,1,22360,15528
0.9689548015594482,1,22360,15528
0.9806168079376221,1,22360,15528
0.9921720027923584,1,22255,15549
1.004023790359497,1,22255,15549
1.0155348777770996,1,22255,15549
1.026444911956787,1,22255,15549
1.0386598110198975,1,21580,15684
1.0502758026123047,1,21580,15684
1.0618629455566406,1,21580,15684
1.073441982269287,1,21580,15684
1.085035800933838,1,21580,15684
1.0967018604278564,1,19665,16067
1.1085197925567627,1,19665,16067
1.1198768615722656,1,19665,16067
1.1315867900848389,1,19665,16067
1.1440179347991943,1,16400,16720
1.1549549102783203,1,16400,16720
1.167165994644165,1,16400,16720
1.1780879497528076,1,16400,16720
1.189795970916748,1,13605,17279
1.2012147903442383,1,13605,17279
1.2127900123596191,1,13605,17279
1.2243850231170654,1,13605,17279
1.2359819412231445,1,9345,17279
1.2475879192352295,1,9345,18131
1.2592198848724365,1,9345,18131
1.2708117961883545,1,9345,18131
1.2829439640045166,1,9345,18131
1.2943048477172852,1,5600,18880
1.30694580078125,1,5600,18880
1.3183069229125977,1,5600,18880
1.3300318717956543,1,5600,18880
1.342561960220337,1,3120,19376
1.3549838066101074,1,3120,19376
1.367170810699463,1,3120,19376
1.378584861755371,1,3120,19376
1.3920369148254395,1,105,19979
1.4049298763275146,1,105,19979
1.4171438217163086,1,105,19979
1.4285919666290283,1,105,19979
1.4405298233032227,-1,2975,20595
1.4518928527832031,-1,2975,20595
1.4651768207550049,-1,2975,20595
1.4784228801727295,-1,2975,20595
1.4914219379425049,-1,4250,20850
1.50311279296875,-1,4250,20850
1.5146408081054688,-1,4250,20850
1.527190923690796,-1,4250,20850
1.5381019115447998,-1,8460,21692
1.55118989944458,-1,8460,21692
1.5626988410949707,-1,8460,21692
1.576305866241455,-1,8460,21692
1.589425802230835,-1,13090,22618
1.6018319129943848,-1,13090,22618
1.6131019592285156,-1,13090,22618
1.626384973526001,-1,13090,22618
1.6379427909851074,-1,15435,23087
1.6506099700927734,-1,15435,23087
1.662564992904663,-1,15435,23087
1.675757884979248,-1,15435,23087
1.688788890838623,-1,17865,23573
1.700495958328247,-1,17865,23573
1.7121219635009766,-1,17865,23573
1.7236218452453613,-1,17865,23573
1.7356770038604736,-1,20135,24027
1.7469019889831543,-1,20135,24027
1.7584528923034668,-1,20135,24027
1.7700538635253906,-1,20135,24027
1.7817409038543701,-1,20135,24027
1.7935400009155273,-1,20705,24141
1.804966926574707,-1,20705,24141
1.8165309429168701,-1,20705,24141
1.8281629085540771,-1,20705,24141
1.839756965637207,-1,20685,24137
1.8513197898864746,-1,20685,24137
1.863351821899414,-1,20685,24137
1.874614953994751,-1,20685,24137
1.8861808776855469,-1,20675,24135
1.8977949619293213,-1,20675,24135
1.9093778133392334,-1,20675,24135
1.9212398529052734,-1,20675,24135
1.9336659908294678,-1,20675,24135
1.9455318450927734,-1,20680,24136
1.9588708877563477,-1,20680,24136
1.9697198867797852,-1,20680,24136
1.9804530143737793,-1,20680,24136
1.994675874710083,-1,20525,24105
2.006748914718628,-1,20525,24105
2.0176279544830322,-1,20525,24105
2.0289499759674072,-1,20525,24105
2.042435884475708,-1,19690,23938
2.0538477897644043,-1,19690,23938
2.0672178268432617,-1,19690,23938
2.0797629356384277,-1,19690,23938
2.0927298069000244,-1,16265,23253
2.1057980060577393,-1,16265,23253
2.1184768676757812,-1,16265,23253
2.1295859813690186,-1,16265,23253
2.141596794128418,-1,13165,22633
2.1531989574432373,-1,13165,22633
2.164872884750366,-1,13165,22633
2.175778865814209,-1,13165,22633
2.1884608268737793,-1,12695,22539
2.1996448040008545,-1,12695,22539
2.2115609645843506,-1,12695,22539
2.223207950592041,-1,12695,22539
2.2344489097595215,-1,12510,22539
2.2461469173431396,-1,12510,22502
2.257676839828491,-1,12510,22502
2.2692818641662598,-1,12510,22502
2.2809598445892334,-1,12510,22502
2.2927489280700684,-1,12340,22468
2.304109811782837,-1,12340,22468
2.3157548904418945,-1,12340,22468
2.327342987060547,-1,12340,22468
2.3389439582824707,-1,12330,22466
2.3506128787994385,-1,12330,22466
2.3623158931732178,-1,12330,22466
2.3737778663635254,-1,12330,22466
2.385396957397461,-1,12310,22462
2.397017002105713,-1,12310,22462
2.4088478088378906,-1,12310,22462
2.4202098846435547,-1,12310,22462
2.4319348335266113,-1,12310,22462
2.443506956100464,-1,12300,22460
2.455291986465454,-1,12300,22460
2.4682729244232178,-1,12300,22460
2.480069875717163,-1,12300,22460
2.4914679527282715,-1,12265,22453
2.502673864364624,-1,12265,22453
2.513705015182495,-1,12265,22453
2.5249688625335693,-1,12265,22453
2.5363259315490723,-1,11925,22385
2.5479488372802734,-1,11925,22385
2.5597708225250244,-1,11925,22385
2.5713818073272705,-1,11925,22385
2.5845789909362793,-1,10895,22179
2.595870018005371,-1,10895,22179
2.6068549156188965,-1,10895,22179
2.6176228523254395,-1,10895,22179
2.6294939517974854,-1,10895,22179
2.640918016433716,-1,10010,22002
2.6524438858032227,-1,10010,22002
2.6640758514404297,-1,10010,22002
2.6756370067596436,-1,10010,22002
2.687241792678833,-1,9750,21950
2.6989738941192627,-1,9750,21950
2.7107439041137695,-1,9750,21950
2.722090005874634,-1,9750,21950
2.7337498664855957,-1,9750,21950
2.745673894882202,-1,9280,21856
2.757774829864502,-1,9280,21856
2.7687900066375732,-1,9280,21856
2.7802839279174805,-1,9280,21856
2.791754961013794,-1,9025,21805
2.803356885910034,-1,9025,21805
2.8150129318237305,-1,9025,21805
2.8268229961395264,-1,9025,21805
2.8392210006713867,-1,8325,21665
2.851728916168213,-1,8325,21665
2.863765001296997,-1,8325,21665
2.8773210048675537,-1,8325,21665
2.8887269496917725,-1,7885,21577
2.9016458988189697,-1,7885,21577
2.9131689071655273,-1,7885,21577
2.9266839027404785,-1,7885,21577
2.9398508071899414,-1,5360,21072
2.9512979984283447,-1,5360,21072
2.962721824645996,-1,5360,21072
2.9761409759521484,-1,5360,21072
2.9891300201416016,-1,575,20115
3.001323938369751,-1,575,20115
3.013849973678589,-1,575,20115
3.0273189544677734,-1,575,20115
3.0403919219970703,-1,50,20010
3.051459789276123,-1,50,20010
3.0628178119659424,-1,50,20010
3.0738468170166016,-1,50,20010
3.0847859382629395,-1,60,20012
3.096177816390991,-1,60,20012
3.1095638275146484,-1,60,20012
3.122853994369507,-1,60,20012
3.1352808475494385,-1,55,20011
3.146838903427124,-1,55,20011
3.1602518558502197,-1,55,20011
3.1720669269561768,-1,55,20011
3.185271978378296,-1,85,20017
3.1981139183044434,-1,85,20017
3.2096669673919678,-1,85,20017
3.2219319343566895,-1,85,20017
3.233017921447754,-1,85,20017
3.2457239627838135,-1,100,20020
3.25675892829895,-1,100,20020
3.2677969932556152,-1,100,20020
3.2795209884643555,-1,100,20020
3.2910289764404297,-1,200,20040
3.302611827850342,-1,200,20040
